#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold
12162,1.37100361232,0.00777548252476,11.4498437437,1.00549809642,156,6,120.397614551877,50.1614133003484,2,0,0,0
12169,0.0166499759327,0.0287634751416,0.208461426981,1.02033884832,156,6,121.540287242776,51.882564329907,2,0,0,0
12168,0.187355580658,0.0403626900955,0.418348437267,1.02854073187,156,6,121.418506743647,51.1396617990695,2,0,0,0
10453,1.20785244114,0.203749778904,0.290282410634,1.24975238923,156,20,49.3508720298104,54.7587004867506,2,0,0,0
10452,0.535412679854,0.0830090012107,0.447914434651,1.09832338547,156,20,49.2497126945035,54.5159794470318,2,0,0,0
10451,0.140464643589,0.0556921211836,0.368239415001,1.05348344254,156,20,49.0456578677042,55.6852084939579,2,0,0,0
9677,0.209084737217,0.131126486716,0.162335725169,1.15528564611,156,24,269.061579802254,50.1457506786859,2,0,0,0
10457,0.670684270009,0.0320240654515,1.06870858536,1.03320263627,156,20,50.0554673073275,54.8355014900259,2,0,0,0
10108,0.0190386604699,0.00584301645737,0.826115107622,1.00654807771,156,12,39.3239990518577,54.0790038189312,2,0,0,0
10455,0.478129425221,0.0152551215437,1.96289055498,1.01990720575,156,20,49.7458670163589,55.0507979016386,2,0,0,0
10454,1.70617854267,0.187979739491,0.370366012551,1.15042725781,156,20,49.4916809708184,54.8677111971099,2,0,0,0
10105,0.0949164789695,0.0341751657466,0.312203176854,1.02397673464,156,12,38.9857413829752,54.333115886964,2,0,0,0
10104,0.0205781423441,0.00809455519006,0.651717815824,1.00916774749,156,12,38.9229607063821,56.0281038214022,2,0,0,0
10459,0.415284109122,0.0885157845302,0.349010689815,1.0809286118,156,20,50.4257763315685,54.0579475331073,2,0,0,0
10458,1.04245460131,0.251815422037,0.226494081306,1.18294764697,156,20,50.3515025362806,55.218164093191,2,0,0,0
10101,0.0549247249957,0.00822360032825,0.918355990312,1.00613245338,156,12,38.6541698372377,54.7734116133837,2,0,0,0
10100,0.0436819010704,0.00907176991405,0.91184583772,1.0096683984,156,12,38.5120309949413,55.6030927396929,2,0,0,0
10103,0.120298302446,0.0142983304936,0.892181307731,1.01216046515,156,12,38.8348248222927,54.2219243765223,2,0,0,0
10102,0.109850080583,0.0319690082242,0.365092780803,1.03686085489,156,12,38.7083122568003,54.6142791936313,2,0,0,0
12094,0.329599183507,0.0207482685782,1.16138316878,1.02052148909,156,20,119.119078716624,51.4696803515656,2,0,0,0
12822,0.619727619142,0.235886404616,0.228278677746,1.18940936177,156,16,213.139281507454,50.5950620792262,2,0,0,0
11858,0.00912229267152,0.0210108272903,0.190072180768,1.01947104704,156,12,108.260296412999,55.1798158125515,2,0,0,0
11859,0.102619048246,0.0381873498778,0.312552054434,1.03884743141,156,16,111.221404559151,52.5044531869225,2,0,0,0
8909,0.302412373651,0.0187574160945,1.17364699839,1.01856560832,156,44,248.357403742855,52.0390252535077,2,0,0,0
8908,3.02640132414,0.0218513664493,3.91914458764,1.02788043349,156,48,248.236837139301,53.9579777985825,2,0,0,0
8905,0.0630964998398,0.0499165049493,0.177715731012,1.0488179358,156,24,248.009667708822,52.9248638630067,2,0,0,0
11851,0.160290546201,0.102619995135,0.17364441417,1.06792726019,156,12,108.421769040627,51.8322023050034,2,0,0,0
8907,0.159888370341,0.0481896509966,0.385368200084,1.09107492164,156,44,248.178907218952,51.7899631348975,2,0,0,0
11853,0.00135261788382,0.0155353046066,0.095116356428,1.01484464843,156,12,110.158471592064,53.2109960122476,2,0,0,0
11854,0.155704061339,0.0765704895572,0.216885928832,1.06587971583,156,12,103.299900327844,55.0176958839308,2,0,0,0
8900,0.0248924431031,0.0272507252792,0.229539504457,1.03065902967,156,24,247.631736480115,53.8464914669386,2,0,0,0
11856,0.185524461544,0.0799565054836,0.227831043127,1.0907367755,156,12,103.794061402861,54.621321988654,2,0,0,0
11857,0.0599013760202,0.0734774649511,0.155757603397,1.08122248991,156,12,107.385540040841,54.157414264447,2,0,0,0
12092,0.500776117688,0.0743509012844,0.342400611283,1.05025691397,156,20,118.477147476523,51.0258845817317,2,0,0,0
7128,0.774846560348,0.0359510294688,1.08139335877,1.03416950088,156,44,155.138263034888,52.1335348360423,2,0,0,0
7129,1.42694646021,0.220678676534,0.293794904655,1.20304232148,156,20,155.317595258905,49.8428758071634,2,0,0,0
7126,2.23830810109,0.048541450257,1.12006993248,1.04003136395,156,24,154.713781279833,51.559165993373,2,0,0,0
7127,0.775754392423,0.0700662754888,0.447753370426,1.05812693256,156,24,155.033753007817,50.4822439660276,2,0,0,0
7124,1.0198563348,0.111757066879,0.372462565188,1.11017613995,156,24,158.915619079331,52.5006923125432,2,0,0,0
7125,1.39607823273,0.118439035957,0.501093365099,1.14419311035,156,48,159.355641119407,53.0950774648154,2,0,0,0
7122,1.01183059789,0.112229965287,0.400051422012,1.13650415886,156,48,158.31435559011,53.8903564638572,2,0,0,0
7123,1.41562885733,0.164385481215,0.35404418561,1.14245209406,156,44,158.439482489404,54.0088165590361,2,0,0,0
7120,1.84677510383,0.0642447067725,0.902061911397,1.06396820117,156,24,158.068114433775,53.7423272799204,2,0,0,0
7121,1.55536749595,0.111512520055,0.432162593609,1.12686654643,156,24,158.230004222146,53.2126041836898,2,0,0,0
12098,0.306305732016,0.0209713008455,1.16632584511,1.01226867176,156,20,119.47747569443,51.3343804838329,2,0,0,0
7953,0.507076207982,0.0300862486392,0.931988389207,1.03325504297,156,20,201.169819513562,51.7176808501912,2,0,0,0
12823,0.643705582247,0.150212719639,0.312690190913,1.14484104223,156,20,213.483399668242,50.8920092178422,2,0,0,0
10787,0.20517131065,0.142052264872,0.150857457574,1.17216242094,156,20,58.2838017897337,51.6686418142117,2,0,0,0
10786,0.114630355105,0.0840794037883,0.182470625937,1.06813696125,156,20,57.7970177470599,51.1164329443451,2,0,0,0
11229,1.42781376388,0.037436750008,1.30666548058,1.03774737696,156,20,81.5374677541379,54.5613846210287,2,0,0,0
